x1,x2,x3,x4
3.432159339417495,3.439961285340517,3.656027002867755,3.493493447150983
2.4396066045563325,2.7119172774381255,2.6668605622712978,2.397563267949289
3.7671574172156697,3.774426039626695,3.7051190622897403,3.6287303148805834
2.5313822941973605,-0.6873282944322971,4.930590133714994,1.917142885580649
0.2862685497562909,3.993721209908381,-0.5873544051132011,3.11649509796882
0.08726231622747702,0.08389880104738842,0.07499098183665932,-0.29229235488627586
4.46881695239639,-0.19636730310020134,5.1807265089837555,1.956941145420135
3.153310618497046,3.81300130577495,4.588376218354727,-1.4958790819351373
0.13940731507904183,0.1167167861205669,0.25303861287933316,0.0406805315675797
4.838352435488535,5.0638975698068265,4.196038133323953,2.594398454409184
0.20742676357703663,0.5829480512174124,-0.3349694502706439,-0.16477607661841884
-1.6641692208583896,2.161726577830132,4.073704501263723,4.684426259579422
3.758986386108865,3.9336037037967575,-1.2083224662801948,-0.9728124084978838
-0.176302644736686,2.146560770260912,-0.09335325717017184,1.7109717840227
3.636690953231189,4.3389526199485005,4.000861575182148,4.343719514994111
3.750149539410004,3.7939051679826497,3.7445140289679157,3.5872476212557785
-0.5322670648161826,-0.36041319171133573,0.32887703710170535,0.2583110563338994
0.4764203656782785,0.033793251671978414,-0.0005624075177311721,0.18958448520279983
0.8447214355535086,2.9755719785958705,-1.591163768221005,-0.09401949753450278
0.2955847697127484,-0.0035707413670989937,0.10252637044560463,-0.00020374938224510973
-0.24332933649928543,-0.11625693108407971,-0.15375181369211485,0.15833409364578807
3.9604188308815527,3.8447772192911467,3.8117820780987848,3.7654882295967416
3.9108005837035273,4.132059517721889,4.30680323738441,4.726069981166123
3.8521487416321776,3.9608260534305773,4.205131563054236,4.161297529693853
3.8186195194134434,4.0734946138420565,3.9067614800036923,3.880203880390316
3.9460769399925573,3.6961082535482372,4.489253292854881,4.6206777378803485
4.566660136359066,4.295041781001668,3.7518745326784857,3.933008561808831
2.799410752441384,5.846510556784718,0.7470658684839435,2.3309553921451167
3.8935435037389965,3.7757453074742022,4.246838327452516,4.2726588660810805
0.2516185351561111,2.073352885028256,1.2907581527427032,4.3734722921363725
5.146715178358155,0.7250820676683318,-1.7012061388989927,-0.5320661475115323
4.268070683598059,4.4430806154284,3.6639991854175538,4.109089133198924
4.088605894947157,4.146261540692381,4.198797679845344,3.9152440702409304
3.702908515973056,3.863768270303852,3.868280680973243,4.016251970952454
3.8065366325007863,3.7341398475706633,4.025322409932943,3.713757672231433
-1.0088080058595112,-1.8481577980332915,4.426938334226058,2.2926338861687805
3.6550916565286133,3.8541958781860415,3.914299496305421,4.105514621712949
0.2059038644613751,-0.5273098836413951,0.19758526943768315,0.21338650200885834
3.8596674113127847,3.969952246188126,4.308499206541115,4.238791457858389
0.031070411196998562,-0.35368108621002764,-0.35464586739811815,0.3267496147375151
0.4587042927351437,0.19124778067792186,0.6351400189497036,0.14926678259026216
0.656072817809106,0.7477132782202184,0.5562971099718604,0.7440900402522046
3.940333948950483,4.049430193226067,3.778266586455563,3.523099420158339
0.3758654225924768,0.0777476527679297,0.0927730228155044,-0.0632768693319582
0.3054402803036247,4.442968070540145,-0.18773539761386537,3.6294824721736783
-1.4875514416700346,1.9826218047172661,4.854640108112018,-1.37275765106698
3.754470923627038,3.658591273670592,4.3187777015553,3.7506879597998797
0.7797953290345835,0.6339941914091024,0.596124330143713,0.7560108753009163
3.597372457240357,3.969281333333434,4.076313051701778,4.052184097958111
4.203164249830467,4.006905280792542,4.192498137395399,3.3993402656975245
3.6300510530222585,3.5923050210513026,3.642118497812686,3.3979781881753044
3.9485676447195104,4.055928912446196,4.159088391998164,4.054798284313971
-0.43192071230380524,-0.012602195571370567,0.14581992085297898,0.525872881753038
1.9774082116936351,1.9619499016507267,2.023835395933394,2.05646367301647
3.6918453608702526,3.9925078730584094,3.8703688072540983,3.780697344396487
4.184792624064091,4.130159983476619,4.052454650491534,3.745148318811525
3.4615403606704094,4.071105798985935,5.890995224513824,1.9546827562890297
3.36450204939177,3.5998239460902646,3.2913149921925515,3.4049550344868726
0.7594182358611441,5.961537080413291,4.901102471017736,0.8090901948835896
3.90690024595451,4.176170343779105,4.1674424484409585,4.756411333752326
3.454586623371858,3.963180130913377,4.538345805108869,3.903847145952723
4.003871336772041,4.077234981281854,3.792129764084871,4.046521624706699
3.5572159743981864,1.4646331874329128,3.2642977811592893,5.816637604705585
0.482607290406616,-0.08106971760274743,0.2437023989930461,0.14992204345955187
-0.3959674678079731,0.3799287895997539,0.14855426663579585,-0.1542721172133212
4.16766793724758,3.7154037193431826,3.967655866350684,3.5832926894368877
0.5228164639973478,1.892918860950597,2.9778739708070985,5.852680511136827
4.08107685110821,4.339757578766533,3.998768947909382,3.6890188352059137
-0.11884677672290947,-0.011496365322945488,-0.7274508976365747,0.3318799972784165
4.297986609728509,4.366216324924031,3.81517034271658,4.250199282370544
4.023743594825435,3.9087997251377575,4.298012908147804,3.602633365078635
4.096189361798527,4.089064733999584,3.504582181165638,4.095708600561784
3.9609396299308357,3.961543222223357,3.9279347133150444,3.819034810673606
1.3000321639862689,1.6855386368944316,-0.15907557490784807,1.6144049850496645
0.07973100789560816,0.19656467562057103,0.18766884200850792,0.2792788313781289
1.896967775357993,2.036128290167552,2.7630435929020827,4.727124585233649
-0.09694029984680996,0.3497540877876325,0.04319440386930319,0.018707936590650943
0.10375402857572501,0.30231847100989007,-0.1578792045662087,-0.15550596158072003
-0.18245257812931995,-0.10351251942853122,0.6202471448937178,-0.02025054912848261
4.0971210317459255,3.9165028277172853,4.044778247580134,3.8808668879258037
0.09135455262781338,-0.38913000589999547,-0.11769275763872622,-0.5491999086533413
3.2340980539905866,3.2585193972714723,3.1199478352725656,3.072667068994296
-0.11502489333473483,0.5545139852650336,0.11762341396550083,0.22421788846389498
0.009722176321161192,0.2838557690236164,0.17447694085835677,-0.07032447357536141
4.143125528085912,3.77933463184935,4.206793460162617,4.080747662339486
-0.5063660190095003,-0.1982493799830283,0.27308989933360994,0.20150192330480501
-0.09407851464985822,-0.22796129429487982,0.01748144914992869,0.19032261184158916
0.04801793783894669,-0.053403784297357086,0.10266162119875767,0.08569505883296248
-0.6476089880878986,1.680795812583261,5.069533173989465,2.0317681633069276
3.64109294007799,2.301635068042345,2.5748319834144837,0.3882521180958163
3.5279984869505534,4.247703307162293,3.905424874618138,4.0726890440105805
3.4262922753792893,3.4217921897087535,3.448879298562822,3.287680855045713
4.00145354417111,2.8607041225067595,-1.3158122676215074,-1.2940323496868293
0.3087932915068843,-0.07651104076091193,0.1829300724878242,-0.43220219820973604
3.2081295831962824,3.9400568895596506,3.9031907593794206,4.457868459213648
3.8065064509418494,4.1535635244771365,3.9461673409742706,3.767490591182776
-0.1618170358435603,0.2686112539821531,0.30491738056232304,0.2800755283184018
-0.32537037360172993,-0.4090414633855753,0.11382018362344083,-0.11375293037176565
3.0250641968709058,3.1198969649833117,2.9653215634939447,3.05826401804853
-0.49929162747658096,-0.21454665252569363,-0.43554876055353225,0.10966106899117246
3.3214667102861615,3.3913480279366675,3.168988444893597,3.3716933860304517
1.3798418057626956,1.2327740950013943,1.1709898898358988,1.4116898981775112
-0.14927063491469866,0.076553256419007,-0.30318511082158517,0.07357961246893988
0.2185606202505401,-0.029627941760013966,-0.15899665926435427,-0.7329227357637944
2.4051512939099635,2.4858172986527993,2.346661760414608,2.5445808586540433
0.5684629607564682,0.6411518908836835,0.6531347215007451,0.5885427890810943
2.6047706671411768,2.6163660971419063,2.6993021583090036,2.693778499459128
1.201913417631687,1.236872241510903,1.166127416273161,0.9530228424042617
-0.09734617245567233,-0.05010008230714788,0.5789497301997066,0.05744469763197361
1.0798779073321594,1.1010548341013102,1.1596438787880008,1.178161704112217
3.897281875902845,3.3992038310213495,4.188483107315481,3.679259103566228
4.205014004180442,3.760997867530947,3.7558646072971884,3.619032309934216
0.12201835087910863,-0.1341250932741781,0.2280498698902631,-0.5511794587690924
4.63428346755975,4.153084901008469,4.334739924432345,4.089679680590698
0.023768104227183718,-0.08231897205670577,-0.3146975031955462,-0.022536176392149453
3.957634840097769,3.976569614198931,3.197652912909066,4.209447034291189
-1.8754930025350136,0.8896125135982356,1.0536664893898466,2.930510401484222
3.6367243339709603,4.194519422556431,3.7435493002550935,3.818867989839037
3.1119033668565375,4.195639427229418,4.124296662476443,3.73616996157512
-1.590451732707173,-1.4787860871846021,4.208929981619877,-1.023794206355884
