x,y,z
0.4525923854718177,0.16843330787671648,0.13993554365860023
-0.4380265168625119,0.11990049006250848,0.09246336829127688
-0.5322243047798006,0.18435902070227286,0.005963036992017413
-0.301401805199631,0.40078207278129496,-0.06469367777055739
0.4456022308704517,-0.8949355556090886,0.069822331361359
-0.2845276025762298,0.4721509208220695,0.03934853854217496
-0.01227556590995627,0.5056469951125571,0.08951932200277324
0.4636171694677216,0.11073500852047391,0.06351718016819695
-0.11577891578972052,-0.5058803772454405,0.10495527153193351
-0.11061613303644917,1.042207472050681,-0.0535235211560568
-0.4705598400276473,-0.3287877316727311,0.13173940656343258
0.5640625374883906,0.8637200976002544,0.019759960469239966
-0.0814012753960446,0.5602833345064406,0.20752608726252655
0.43767461692223036,-0.27792626764278755,-0.06891878180895679
0.4083474906382261,-0.393502233011698,0.17359638031652494
0.06950819395134096,-0.476629601441125,0.01979107834626478
-0.9417354191897599,-0.32696930389742757,-0.06514180036144483
0.09480139841636791,-0.49269448619618045,-0.04838858340543216
-0.5394715099442249,-0.05454808228110421,-0.03203473081943202
-0.6387962425634154,-0.7339956772879658,0.042416594640191645
0.3644292896713569,0.2687677080527562,0.05228354880354996
-0.5521037976054626,0.87870560347877,-0.0573700003938579
-0.001948217781789767,-0.9946342130483776,-0.0024354592260982843
0.4471255167503748,0.1866008001954586,0.21422703586118638
-0.9308762019085371,0.4409036021386705,0.17275431701007116
-0.9067986851057075,0.20748303858807068,0.04363236696740321
0.2796652448883871,0.9963214789759064,0.003800347816820029
0.5566309154570824,-0.10974340739992001,0.012003132671826131
0.14503937513901957,-0.4991275566137825,0.061351797273041665
0.44133673200407764,-0.2602519341691608,-0.10227925651984056
-0.2871167126486955,-0.8838987949641703,-0.025737653742334513
-0.2566339629467021,0.9986125505751153,-0.16685840738775895
-0.027797111052467807,0.473722759554438,0.03992231226052793
1.0084507543828594,0.029212230034143125,0.0647195939702741
-0.1073326866518671,-1.1142627115008916,-0.0483186462299374
-0.7849638565575638,0.7401088768645327,0.15739867632900328
-0.36146729588293214,0.35811361035215566,-0.12257656630023413
0.33547185170094973,0.46460560828785225,-0.14643748802098203
0.17131485675275163,-0.4514433192316985,0.022445181855997205
0.7500253139868562,0.6183450867131892,0.10470983026121546
-0.6239478743781727,-0.7362544935896009,0.16839276914578688
0.3656060463085086,0.9393337145855969,-0.045888426286894005
-0.7160470604120956,-0.6635963064180268,0.10786808334312957
0.6004837075842465,-0.1342741715482148,-0.003850846950070721
-0.8457435920329115,-0.5842427463168449,-0.017262729994081964
-0.8894407125326017,-0.3619595745936366,0.08836599374866724
0.33139867616264707,-0.5242064940574986,0.06523228784134197
0.13702681221619809,0.508839273047355,-0.15763921569842496
0.7838153022166929,-0.7345770166649243,0.14765403497258958
-0.304928181192274,-0.45710498265136323,0.13800913541474516
0.26244104448700045,0.37780478805141815,-0.06255627015095294
0.024789486358323034,-0.565325730563106,0.03958035334374091
-0.9502394701911079,-0.14565098535286078,0.049403018628273884
0.3324608016943615,0.3230526875831016,0.026067376582390712
0.9076621804901063,0.3108527279023823,-0.05503051538454201
0.8898209573469881,0.3598977697821932,-0.06716233679380516
0.050215813303466195,0.5053883075383184,-0.002555407099144528
0.9582363906777925,0.13279756173792814,0.11727290192593648
-0.973456127718336,0.39012590215058957,0.05436001545944324
-0.32445419584849594,-0.3775047902081187,-0.0370614332086106
-0.709031698057625,-0.60174956946427,0.07716987106483447
0.8478914150190378,0.4947237934382319,-0.28485426206300757
0.3280428758504705,0.18977959693350185,0.11487657003721036
-0.9290601729332725,0.5029124314552341,-0.17397137787780997
0.1449128663533719,0.4699497559980187,-0.03624409414031322
-0.38046447105021414,0.35939417176370886,-0.1119669894626144
-0.18253041416397897,0.380593761270144,-0.12946814757209058
-0.07452274099839115,-0.5002851464056547,0.11608267873785194
0.6616897895767124,0.7318798856621157,-0.04677012013118914
0.4243022693171426,0.2587189486171111,0.03465038817307158
0.1890472557764047,0.9381111152891828,-0.0046920578879184075
1.0010708980250393,-0.09436845385010369,0.04770408272231215
0.23791352175356795,0.39975059020076,0.007682189106025536
-0.5143397316539435,0.04496738985906111,-0.12829922241885697
-0.8232302217866552,-0.550643890364156,0.09962668194471401
-0.8705586261771989,-0.45806615678843826,-0.04937565831613125
-0.08408991012749473,0.4211407997311192,-0.15565818986597513
0.8494295605290786,0.42383614805416653,-0.04281151609659126
0.1350689247220464,0.5379369724963214,0.1500759790634311
-0.8163264422835599,-0.6974010262056988,0.08502217421134929
-0.24805735523124217,0.301575798436601,-0.03486521344078592
0.7131503865853935,0.666861900091085,-0.03492577043184288
-0.8887217794686743,-0.4175108787269902,-0.03216350512173826
0.5783383966217185,0.7186950336762367,0.2076747983560841
-0.6079946212443197,-0.7557992932679324,0.03819354522315534
0.3949805451698852,0.3509366849366141,0.043004164719106966
0.6076040715633036,0.021047816499020086,0.10302834540318423
-0.4808453509382497,0.19765073162500285,0.023878915902651354
-0.5640671053081608,-0.013804220222264758,-0.025904214582070314
-0.6487485984255728,-0.7959394148629524,-0.019634984908497827
0.1881298988327405,-0.9602540301535201,-0.007160125941406395
0.7928818647074372,-0.5512258327906783,-0.003722223650984159
0.5620405080513369,0.21500069952171957,0.072762954363698
-0.9704197419440389,0.41688848631631853,0.005194588580729943
-0.45482578657914174,-0.1838619456493319,0.07326400772155793
0.7128340035036436,-0.8387950953621293,-0.008071658010858232
-0.5096828215794446,-0.07758361134282346,0.00786351903160906
0.37666496773208996,0.9228925246445631,-0.19982006845321076
0.6264492077124977,0.6716137248384326,0.09163276747024815
-0.2217207557261271,-0.4523585148018054,0.03464884758979927
-0.4263546373824141,0.11950910460120757,0.09980101098596522
-0.19297584873877788,-0.9700922266710058,-0.28962553781936895
0.3515926932537885,-0.3512026726165052,0.20883747047807277
-0.966780557044046,-0.15128580467724165,-0.013958962815517376
-0.06293344032398535,0.46311890936817107,0.11081828167375166
-0.20272735981577583,0.5351719764637725,-0.10399059271255309
0.37162250160353216,0.32597170192597624,0.06127739050625697
0.44408414827116577,-0.26310628439295153,-0.10534155631736562
-0.41568816609996745,0.8551634235622018,-0.062376896069580516
0.17391398493404694,-0.4519807766055836,0.19140313538667864
0.49435380983254257,0.19895121705578608,-0.01906824007633466
-0.35835419561039056,-0.3505210739566793,0.021743287317972287
0.4030002789207924,-0.03648389716204143,0.08700677306887543
-0.4036337985173824,-0.3800688196295208,0.049568188797260465
0.5239323660666675,0.8882715098793068,0.015041890514357642
0.6974206816386354,-0.7233182827506068,0.036496100246622545
-0.6110193774507944,0.7906236099038595,0.24034155852382752
0.45832662036622085,-0.10482888606898932,-0.005761879703358539
0.3787253922576105,0.20429254512975284,0.020109904671496752
-0.8100702450627648,-0.5184822472489958,0.1050654396007612
0.12833554153688154,-0.4992976805823863,0.11055259329579839
0.64423872416923,-0.8130377830603972,0.11870303055603802
-0.47019322119583457,0.26851747867346887,0.06387302220291846
-1.0623726974327008,-0.10028156638843704,-0.11430049127304837
-1.038810187919225,0.2265335066567916,0.16334315323010962
0.35570519601674716,0.34441564010149667,-0.1146345393018688
0.2724401206500866,0.33547747878070977,0.030263546523903326
0.7379840006979466,-0.5852466942843619,-0.0754275850019358
-0.006792606217063096,-0.4833238982208893,-0.006413834659299254
-0.4719816757587498,-0.2646174531033077,0.032876241030348044
0.196141784413877,0.47590001315355945,0.03213572154502731
-0.09931325737403202,-0.5077207420038783,0.04219207542352848
-1.0077801296036875,-0.3116118935400155,0.16137112690586472
0.545004739721519,-0.01570216159114992,0.045353430151397985
0.3830734549716446,0.090275989356918,-0.02441566352906487
0.7268817114072386,0.6771068868477075,0.09640871682883573
0.047772495124881874,0.9577873825952553,0.11894704889246406
-0.9551328471201944,0.37323369367366316,-0.12276078151369925
0.8543726012397755,0.24864720279262867,0.059740006984985806
0.564330709106476,0.8204195939594763,0.07011727423108984
0.842708329137361,0.4838953878104227,-0.029756350335999195
-0.8838033348702798,0.004495336992601247,0.13757068133116196
-0.4088093255091242,0.2592613672460112,-0.015005558703252674
-1.0035752237173252,-0.37608094731812275,0.012557645347154226
0.08625869792927937,-0.5172096562212554,-0.017307182428386962
0.2631208069230119,-0.4722891380386407,0.0015579047581467534
-0.3892827660270293,-0.350679297745609,-0.10962750868952019
-1.0158288636794424,0.016648295177326335,-0.14400508825942945
-0.26913448130279327,-0.34071766914292956,0.15945050632249724
-0.6105104318139394,-0.7972899341181369,-0.08469613483183279
-0.14739591729117968,0.45208243324696623,-0.09913923494563072
-0.2850376174620273,0.9621330876992498,-0.21533901136037148
0.437255390579521,-0.13427473986313104,-0.06389617476895022
0.6095646100357326,-0.7492722827592088,-0.13230897934074984
0.39593151381855396,-0.2834859213652388,0.16420151601363692
0.8456086258804348,-0.4543430956895812,0.10098170893426342
-0.8249404666060502,-0.7381998231424666,-0.06881503451777238
-0.3489391742403505,0.2613956169749008,0.2252435805344309
0.6869231875190188,0.6841332022011862,0.09817654869915943
0.09116624397906777,-0.549846995051709,-0.032483138350862244
0.010021834904334725,0.42137708083695014,-0.24994057148735732
-0.4283526578864549,-0.08884680241018358,0.22909425725907417
-0.08232705059915682,0.4208414652666867,-0.1389572466763596
-0.2364783105706766,0.4986556857799538,-0.1645398746956892
-0.05066547989789955,-0.48077963463837603,0.10225704320096403
-0.21056993475822486,0.4498475742924391,0.24397524063392728
-0.8032517179714084,-0.5315185984366995,0.13842728185105183
-0.3350336808346021,0.38969894949227274,0.056390912005235966
-0.6432272645738758,-0.6437245848258611,0.0594754341665286
-0.7614281936665955,-0.6605190005581514,0.08534155587803077
-0.1935392274051408,-1.0262422838931688,0.07589285897867652
0.9309046227792556,-0.2360937304118205,0.02811914239693758
0.20829394232502454,1.0023078521906106,0.010420110395187608
