x,y,z
-0.042375968202270325,-0.04534141083838541,-0.1795643172630015
-0.0290055286942395,0.07334703363284929,-0.1254212099056775
0.11285216515171644,0.049033951013842364,-0.06941932819309979
-0.0021548146095415003,0.16040911244909034,0.07936078735659259
0.01686152624425979,-0.02274298232985764,0.01566891505317397
-0.031220493861670206,-0.20887345872658988,0.2142278010634831
0.0394456848376399,0.04211978993844845,0.00622123702432114
-0.04565961152726241,-0.015456745160349217,-0.14592546220541713
0.2594781093419806,-0.11935821598565341,-0.08718061236870193
-0.008363606631497815,0.13398398698867547,0.01946891794428343
-0.08408598183389998,0.13181927427593546,0.09312008269856817
0.09720578535431398,0.07929285761742853,0.2614582120802671
0.2656728702047623,-0.0594938198753856,0.18641252330513924
0.08924469563855755,0.060669112340607866,-0.14320105713830686
0.0376142223371346,-0.06881829085411743,0.11083390951735897
0.16544323569108735,-0.19315818621071373,0.027826543629602983
0.17415824400181118,-0.0024301645899743145,0.10493839653226848
0.10067714528167943,0.05247093544180023,0.006902536227204284
-0.05256028299086435,-0.09166209079816705,0.10697128748156776
0.0745266345747745,0.008943413345486206,-0.004350966194197219
0.045487890813246515,0.1299060426212688,0.006515631853237364
-0.05473360836080726,0.10211552566549462,0.021554375655570314
0.08581585064930443,0.191157610542753,0.04198798830899333
0.11483256523894503,-0.08473056358613507,0.024079100810950035
0.1500365163149764,-0.11950244110490035,0.06813255735961901
0.10226178963829426,0.043146473714271535,0.15376593991587437
0.12865166836124856,0.18991581243183858,-0.04730689950735157
0.11174911094506113,0.053752685640455156,-0.05287139532145396
0.19665606642206002,0.281075545955363,0.054355448607672954
0.15431706750303664,0.060465372525169966,-0.013300408932659533
-0.07555675516504277,-0.015057191436473258,-0.07913577803511307
0.27954719314396254,0.04761530751484379,0.027470129157344994
0.20058099404889013,-0.049345114182680797,-0.01262233973639118
0.12090993148386354,0.16950627069952584,0.11623457058294488
0.14127837141471913,0.07833418068345616,0.10809165362074558
0.13885799343911404,-0.02849017310984417,0.07467799223338521
0.013472051245232347,0.08668946728997608,0.02400727792324793
0.3768263801526273,0.0787532936766175,-0.06634988255208482
0.11141434596848487,0.13892528509562752,0.24341247069132846
0.06772593135934182,-0.06692379908618334,0.1597617792211762
-0.00965738720384568,0.05211365287296767,0.054318031528980674
0.12306085717620634,0.16913410661777845,0.013718653853443313
0.10416135064254621,0.10335496248725319,0.09904387983596288
0.14271341678247715,0.1530203474497739,0.17047003705025982
0.17347492994487929,0.15948704741789616,-0.0701342285865597
0.14039759905668764,0.16685640212208422,0.1629842095471351
