x1,x2,x3,x4
-1.7746831781526975,-2.43870523841054,-1.8240890152490437,0.2287777710742138
1.4937286018892002,-0.3106780664440826,-2.704121046320634,-2.902832677538597
-2.333976421766709,-0.057537014137990374,1.7148603941764589,2.68425609016673
-2.7412432849496122,-2.6395259102570816,-1.1203144268299272,0.9658418497562505
-0.175375685455603,0.06482213206768997,-0.012902557481258644,-0.08465408539511801
-1.2769916384263928,-2.625090582653294,-2.087306758913509,-0.7098932760605035
-0.7386494677131287,-2.6113269329713344,-2.5595210012009013,-1.1524383434708083
-1.7271924881145426,-2.967350750147981,-2.464123632105196,-0.3849745011531637
0.3609964593364293,2.1732552394995377,2.6890230811187883,1.8580073590415473
-0.3521930186449738,-0.22289200727472513,0.11044973121266372,-0.24777066930866062
0.23705695382904718,-0.282071313296574,0.031074053465554845,-0.19827455357015758
-3.1082739893500855,-2.6646192231625947,-0.8246012256257084,1.6217071094926299
0.13784301123081574,-0.032250504343949736,-0.3520758291109235,0.07412651159540735
2.534443347512684,2.012361618638145,0.2059960795554898,-1.7747740090820978
-2.4692790549575103,-0.8976780268648604,1.3871245890319437,2.5959190276964206
-0.48423996721398577,-0.04548336812201623,-0.09912002818800564,-0.04072857592579186
0.1497241785915704,0.07834399361958638,-0.11507154783076551,0.11179814383090875
-0.4992205039806845,-2.050825355897063,-2.9352417867999536,-1.9362834825257218
2.8464115755978736,1.6629221560008254,-0.7798417182355137,-2.3856109618709596
1.6797589560209145,-0.5046809508402857,-2.5856810717699124,-2.938006364226696
-0.08999453464483995,0.2804710660527949,-0.430348880707224,-0.1843888598439183
0.06148664071713509,0.15400370098837343,0.15095943868614417,-0.06399919133264713
1.370563885011393,2.804495883015558,2.3993606773259164,0.7858416212850238
0.13928709910208917,0.36015377703877893,0.007723350058451081,-0.3690444001101225
0.4185472404013768,-0.2900188384737083,0.24280223062158546,0.010214549467901422
1.6207446712823304,2.776042927682027,2.2235022306321404,0.5252764541560991
0.9270605980549765,2.755519346126882,2.847649750203899,1.4929097161132028
-0.28713114370458476,0.4009108102222108,-0.03212686888526975,0.3169057781136943
-0.0889605139577625,0.023076889262905746,-0.31315012153654237,-0.1817761382015335
-0.8023097393824364,1.128525303835587,2.728104327048637,2.407523727752211
-2.828215865524261,-1.3794023549530843,0.6584177126054088,2.277980323129105
0.113005427450308,-0.07919062699500949,0.4697559444944288,0.32990155713485214
-2.9419726723462545,-1.8219633464780827,0.22948468584783588,2.527605018534825
-2.1637450028273517,-0.17410089888491068,2.310377497204111,3.0314800997464184
0.18021883911169811,-0.4182029144964095,0.7077945159906743,-0.18019522403077967
-0.39750834029586574,-0.4730669149962406,0.29044663780269714,0.18787384362861012
-2.359127119193582,-1.0037671913059436,1.3006515463251154,2.6609446596542634
0.0034388650396064316,-0.22609319858981025,0.31073721331419624,-0.05266053060652815
2.4383223512267618,3.367618693863709,2.0484997921014805,-0.1443547815459104
-0.03248840225711623,-2.484452524077643,-3.2261936722312057,-2.5022086498260308
2.2194526321810315,2.801452154246268,1.981766618952558,-0.4016449920470617
0.08732060217893675,-0.054813689843349354,-0.21941447972295738,0.08493744567593528
0.07934218731733891,0.09649743345143068,0.3987381743350395,-0.22800444329674016
0.23928290674882063,-0.15807471651286548,-0.28682207818594596,0.2653386621476472
0.3628206274825044,-1.9402210885104767,-2.9601230085169186,-2.3565081041669678
0.03769329069271066,-0.04812977565418584,0.19525797662066235,-0.30664969742587506
-0.08137830769885664,-0.622993984176456,0.43419515932655683,0.005110362219453621
-0.08125564970720393,-0.036788382201123945,0.21235714667568845,0.2602655089692025
-1.3578426177420597,-2.929149894217683,-2.923643006651176,-1.1934282385769233
2.0919003418800806,-0.4146956377388691,-2.1352096351307295,-2.9378908575440486
0.3815709000744587,-1.973312575002207,-3.605244866550574,-2.7505761661208163
0.3456093058483866,2.5279860846144064,2.844263664595712,1.9005386614767659
-1.5023752945363131,-0.27244353250235764,1.7250498018289115,2.4961772036003596
-2.668838805001452,0.03873285327617565,2.566298854148784,3.331739819790534
0.1375036010288617,2.469570369449055,3.1965049340014953,2.1224426083623977
-2.1790853765774827,0.15352487537832848,2.277124549207548,2.952106385524952
-1.4560167466076628,0.7906809673420705,2.571206629015694,2.9241378944082284
0.4229408912520523,-0.2695507073408547,-0.11352783950891117,0.002953460460561587
0.5686341758623792,-0.0977216296277411,-0.10586127497298006,0.4341096759957454
0.13961552118482673,-0.5370292001967027,-0.14869475860776415,0.0037235640818938987
1.7308605285270577,-0.46567363648937965,-2.13178807294163,-2.761232088111919
-0.20334490956708426,-0.518407980014948,0.23588185294722724,-0.15416375203459232
-3.0075351382456477,-2.7615463068599477,-0.4215032524931649,1.860264557660785
0.17290584590939365,-0.09927892383747955,0.09695289313305182,-0.46859491412600196
-0.2994131695038463,0.09877890490631884,0.016423026226274038,0.29290190864156307
-0.04243102908638735,-0.16367610520961245,-0.22570433478268415,-0.2542613018762521
-2.199905968676864,-0.47367906642244345,1.696813042781544,2.9412986059585444
-0.41038898278037567,0.15954390703921312,-0.27495646648731487,0.19825569581335145
