x,y,z
-0.05146967571016664,0.4441986308046334,0.07450712295168489
1.032016906500432,-0.41974115743074153,-0.0207396451756777
0.8678918640664149,-0.2548271144008464,0.09715328071510387
0.28885099651430135,-0.4486686208928286,0.22845447846120379
-0.8334391077718023,0.5350566494415666,-0.035123006208500396
0.6137055714032871,-0.24236928826395965,-0.03512054354237708
0.2864946989122232,-0.2012766145289298,0.23688192232610872
-0.056104164370547494,0.47707909692824246,0.11511520937293632
1.6042168747371357,-0.3035414092834153,-0.07042115789024281
0.7096414902033179,0.8588667381128301,0.0813840065378947
1.1567775243601939,-0.3898957892744292,-0.06951265392186934
0.8606759116867946,0.5551912531768544,-0.06985946303553853
0.3196945649856087,-0.1252694020885402,0.03629434073490512
1.9189913450652696,0.11400683112795515,-0.2869920366986697
2.032316951481833,0.040974051913289705,-0.2587376748769549
1.6502510466011406,-0.08719812229500969,-0.0843431293861459
-0.21476119578343836,1.0639310065836254,-0.15192466805016355
1.8342086416438974,-0.15753864874804394,0.04713709988929108
0.9838566019565336,-0.4686860347881457,-0.13620361132818162
-0.4072079895908212,0.9626834151793211,-0.21184555520029372
-0.04027286295835279,0.15633952572812757,0.2198473153382331
0.5085707256817029,1.013873929390254,-0.033866445072980346
-0.5958992689374076,0.7296315500950711,0.010129230703188575
-0.03432664194585433,0.37121352940311325,-0.21371222793201852
0.13698882395856266,0.8875372226397085,-0.0816574086787774
0.24213915395753027,1.0360395216710037,0.016638388456479913
0.7698005974701844,0.6767943567460457,-0.1726490366133454
2.1253500554830818,0.37378248925761376,0.05635470275185079
1.7765115461075205,-0.12869774940185927,-0.09009580348782074
2.043272992572605,0.2757920809475161,-0.043754062468991516
-0.4322610881032971,0.9219136769392142,-0.09025599183440954
0.4776883262512419,0.7957123516032046,0.27784172767634063
0.17055908882508383,-0.24150851120806155,-0.002024583710690088
-0.9829405796419137,0.08355653983499052,-0.15865663934338506
-0.7770201724391178,0.49329954233956175,0.12338173681547834
0.33663446203306974,1.2122526724581495,-0.18312654749565332
0.5963049968227838,-0.41888654176915385,0.03132953925071331
0.3148261052832665,0.05449077854271901,-0.2939505185819663
1.8373120243847296,-0.03436793689795074,-0.19922790733476456
0.9568261135591982,0.24899226104039396,0.029529185380368528
-0.6084883120587326,1.0690224973176519,0.11076998699931156
0.8412346227699646,0.5782735559785072,0.025705242178495572
-0.39243314761582165,1.0016854120258252,-0.01734724235823608
2.2415081580094234,0.3956498961563614,-0.04516555433839332
-0.36542964381922954,0.938491614754742,-0.2217782985551141
-0.06517055481236118,0.9267696734578819,-0.1079766312592063
1.9758020424103047,-0.18690547131023855,-0.06909581564396812
0.17245877200788146,-0.03106648693945188,0.15856833393283734
-0.8024855503079952,0.2869794656906746,0.05154274343526921
1.3731611512763693,-0.37813749494418847,-0.2644560233044101
-0.01699331622003214,0.05851968476442911,0.04861259540921925
1.7272681088060358,-0.3175622903080356,-0.05776234206244748
0.008105714862754493,0.9816587715741304,-0.1015383000458938
0.22621748364108113,-0.15606076359015617,0.09175144332613018
0.8878151537014718,0.19596429429362106,0.15464992837439265
0.9023053409086612,0.17129879108361007,0.13969201786742977
0.25931700547583914,-0.15595199295538725,-0.12588262848339576
0.9302621929412046,0.07784484245013393,-0.04638185637768218
0.1002140292511696,1.051373690841806,0.049689514710534594
1.417937240543549,-0.387600458414792,0.14633176906835388
-0.031597097057419476,0.8467423932151484,-0.07187613567679349
1.0816222462114735,0.06752551249702349,-0.027848846499572567
-0.1730812245406821,0.11458398494063632,-0.16595024610090423
0.1344722151891406,0.9880387818086698,-0.1794309936121006
0.2357906061755886,-0.13445165054804317,0.1218788733591297
0.6308601773571918,-0.3824113887253309,0.20343600428562345
0.5598847347226446,-0.4847178800659824,-0.010801518237050077
1.6332533618879472,-0.24982289585351883,0.15052993468380363
0.9529830151013886,0.34930993433527074,0.05424540375714512
